ctx-lh-lateralorbitofrontal,ctx-lh-parsorbitalis,ctx-lh-frontalpole,ctx-lh-medialorbitofrontal,ctx-lh-parstriangularis,ctx-lh-parsopercularis,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-caudalmiddlefrontal,ctx-lh-precentral,ctx-lh-paracentral,ctx-lh-rostralanteriorcingulate,ctx-lh-caudalanteriorcingulate,ctx-lh-posteriorcingulate,ctx-lh-isthmuscingulate,ctx-lh-postcentral,ctx-lh-supramarginal,ctx-lh-superiorparietal,ctx-lh-inferiorparietal,ctx-lh-precuneus,ctx-lh-cuneus,ctx-lh-pericalcarine,ctx-lh-lateraloccipital,ctx-lh-lingual,ctx-lh-fusiform,ctx-lh-parahippocampal,ctx-lh-entorhinal,ctx-lh-temporalpole,ctx-lh-inferiortemporal,ctx-lh-middletemporal,ctx-lh-bankssts,ctx-lh-superiortemporal,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-lateralorbitofrontal,ctx-rh-parsorbitalis,ctx-rh-frontalpole,ctx-rh-medialorbitofrontal,ctx-rh-parstriangularis,ctx-rh-parsopercularis,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-caudalmiddlefrontal,ctx-rh-precentral,ctx-rh-paracentral,ctx-rh-rostralanteriorcingulate,ctx-rh-caudalanteriorcingulate,ctx-rh-posteriorcingulate,ctx-rh-isthmuscingulate,ctx-rh-postcentral,ctx-rh-supramarginal,ctx-rh-superiorparietal,ctx-rh-inferiorparietal,ctx-rh-precuneus,ctx-rh-cuneus,ctx-rh-pericalcarine,ctx-rh-lateraloccipital,ctx-rh-lingual,ctx-rh-fusiform,ctx-rh-parahippocampal,ctx-rh-entorhinal,ctx-rh-temporalpole,ctx-rh-inferiortemporal,ctx-rh-middletemporal,ctx-rh-bankssts,ctx-rh-superiortemporal,ctx-rh-transversetemporal,ctx-rh-insula
0.275798526,0.007158379,0.848923176,66.90552995,0.000209468,0,0.020244182,1.359046283,0,0,0,26.39933798,0.004936347,0.000221435,0,0,0,0,0,0.000133005,0,0,0.00013231,0.000197064,0,0,0,0.000247985,0,0,0,0.000235807,0,0.000509208,50.17846854,0.003100775,29.14377934,0,0,0,0.04589541,7.595687535,0,0,0,44.69242159,0.006933333,0.000475116,0,0,0.00012475,0.000336549,0,0.000130242,0,0,0.000687332,0.001173365,0.003595206,0,0.040826365,0.462923057,0.133103366,0.007355607,0,0.014876235,0,5.173307729
0.000871156,0,0,0.000225454,0.000749719,0.000629327,0.02179218,0.068574112,0,0.000444593,0.002684564,0.000289268,0.001950268,0.00026713,0.004250797,0.00045403,0,0.004389816,0,0.022235399,0.000989446,0.001489481,0.002210596,0.009762901,0,0,0,0,0,0,0,0,0,0.000195351,21.86157149,46.10427764,0.001138304,0,0,54.05035734,24.38933738,1.022097228,0.043410314,0.029987936,0.002138752,0,0.000335852,0,0.008324341,0.000457701,0.006764686,0.222317755,0.068764951,0.30801535,0.006825939,0.008681498,0.239772378,0.049067035,0.003858998,0,0,0,0.003667562,0.003828829,0.000943396,0.072693007,0.005209377,28.19191089
0,0,0,0.00020429,0.006052455,0.108676935,0.178425027,0.534985643,0.005632896,0.003383916,0.002867726,0,0.000282805,0.000237925,0,0,0.000122873,0.000237178,0,0.000832697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002868155,0.883317415,0.095867304,0,0,42.58229797,0,20.83298927,2.067883297,48.33625472,27.21095711,0.001904762,0,0,0,0,0.006986028,0.196676619,0.012091617,0.024192823,0.018465716,0,0,0.000430942,0,0,0,0,0,0.000370645,0.124846084,0.05824976,1.387043611,0.000338409,47.70872642
0.000459559,0.001690923,0.000802246,0.029135338,0.00207832,0.002927075,0.052756075,0.505274909,0.000367158,0,0,0.000116313,0.000608495,0,0.000237135,0,0,7.63E-05,0,0.000757161,0,0.000127779,0.000335402,0.000423617,0,0,0,0,0,0,0,7.78E-05,0,0.000389883,19.05992885,24.23767905,8.000771605,0.057894211,31.25231619,26.42774566,0,32.35040232,20.70608744,0.076711933,0,0,0.000123183,0,0.000119275,0,0.000968992,0.009335943,0.002278481,0.011124025,0.000119567,0,0.006527808,0.002847651,0.000336757,0,0,0,0.000156556,0.001069862,0,0.002545946,0,0.118018273
0.001631611,0.008437717,0.009069235,0.597459449,0.010923656,0.377323987,0.394874035,40.98450181,0.020126143,0.185144635,0.857556696,15.5425766,9.335549044,0.591132598,0.003862495,0.001737445,0.000311798,0.000734844,0,0.035953122,0,0,0,0,0,0,0,0,5.99E-05,6.06E-05,0,0.000124486,9.16E-05,0.00445236,0.00112839,0.025230259,2.664089152,9.182069226,1.091361993,1.786121121,36.24088027,0,40.02592802,14.94657249,8.778507956,14.64518984,29.66747541,6.888502628,0.029567691,0.004291989,0.002371719,0.00309119,0.000736203,0.214512695,0,0,0.001076788,0,0.000132499,0,0,0.000173476,0.0001876,0.00110228,0.000173355,0.004307751,0,0.156793292
0,0,0,0,0.00193918,0.124728176,0.001335687,0.29919352,0.002424242,0.0119985,0.022424018,0,0,0.000184689,0,0.00024159,0.000106952,0.000103691,0,0.000118807,0,0,0,0,0,0,0,0,0,0,0,0.00010661,0,0.001472754,0,0,0,0,0.393818371,69.90865964,22.59837607,37.75262114,0,34.79223095,0.167975608,0,0,0,0,0.030879582,0.00280442,0.001834395,0.001378695,0.000349793,0,0,0,0,0,0,0,0,0.000107463,0.002843332,0.001443001,0.001098961,0,0.022945086
0,0.000128957,0,0,0.000232099,0.037090328,0.0012662,3.15186889,0.00173586,1.542479339,8.288591811,0,0,0.008613471,0.000252876,0.075113606,0.000162674,0.00198594,0,0.001496281,0,0,0,0,0,0.000390092,0,0,0,0,0,8.11E-05,0,0.000719092,0.000287411,0.000388954,0,0,0.042856322,32.84983084,0.007367813,15.93540635,36.01484409,0,47.91898037,0,0,0.000620925,0,67.88343778,1.993928662,0.095006663,0.744157119,0.063449353,0,0,0.001709017,0,0,0.000377858,0,0,0.097959184,1.623504131,0.216022064,3.291099303,0.463366615,16.04191439
0,0,0,0.000244618,0.000821018,0.00135762,0,12.08811459,0.002589476,14.88259437,150.5430052,0,0.008061561,3.989399293,0.005770536,6.410223642,0.005183114,0.091272703,0.000673438,0.509025553,0,0,0.000155328,0,0,0,0,0,0.005880881,0.003722721,0,0.000135842,0,0.000209578,0.000182648,0.000363636,0,0,0.001604064,0.003809524,0.0001126,7.719528828,0.035110413,29.5347056,0,0.001156292,0.024714829,60.84091277,0.004834254,18.7016272,0.033787703,2.2617398,0.001357642,16.03430924,0,0,0,0,0,0.006383336,0.000678887,0,0,0.007617931,0.002471315,0.00423669,0,0.098069799
0.018504408,0,0.00754717,6.086943304,0,0,0.002478961,0.859268177,0,0,0.000387747,151.0726958,13.75498575,0.050048123,0.007450524,0,0,0,0,0.003392857,0,0,0.000177321,0,0,0,0,0.000473037,0,0,0,0.000152369,0,0,0.626750775,0,0.057737496,43.41822587,0,0.000293988,0.000742345,18.50792105,0,0,0.001156292,0,29.04286104,1.168921868,0.072943981,0,0,0,0,0.07552739,0,0,0,0,0.000715372,0,0.003725262,0.149062192,0.034830855,0.00155159,0,0.00206924,0,0.119616672
0,0.000492975,0,0.003007519,0,0,0.000649351,1.844821674,0,0,0.018741633,3.68506286,69.81739573,1.842005317,0.115895557,0,0,0.000582878,0,0.194481412,0,0,0,0,0,0,0,0,0,0,0,0.00015155,0,0,0,0,0,0.006933333,0.000335852,0.000581903,0.000739098,25.16776214,0,0,0.053612167,38.92383292,0,42.68514937,1.160337553,0,0.000163052,0.000995591,0,1.763071613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229043
0,0,0,0,0,0,0,0.122159442,0,0.003354901,2.533506831,0.079828938,1.918779633,81.55505255,0.72166509,0.003357676,0,0.004370391,0,0.615914684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475116,0,0,0.000116584,7.126928947,0,0.002111146,58.79915844,0.663902226,35.8805072,0,14.08061716,0.003726603,0.000455063,0.011080702,0,15.02342314,0,0,0,0,0,0.001122334,0,0,0,0,0.000395413,0.000295094,0.000542152,0.001036162
0,0,0,0,0.000633513,0,0,0.005280805,0,0,0.010414859,0.006889952,0.107078853,19.78751294,53.62188648,0,0,0.020060321,0.001426449,1.60332119,0.025142857,0.015209125,0.016663861,0.008966016,0,0.00224165,0,0,0.000133422,0.000274236,0,0.000145677,0,0,0.002209723,0.004438526,0,0,0.004008016,0,0.000119275,0.009568553,0,0,0.005870166,0.020500596,0.281293952,13.89508197,0,0,0,0.026586268,0.000305655,44.82362646,0.036998108,0.1578125,0.001237296,21.92449592,0.025623621,16.12744505,0.018374847,0,0.000294551,0.000124448,0,0.006379101,0.001211387,0.007772021
0,0,0,0,0.000154607,0.000138246,0,0.002165212,0,4.231342958,9.456835985,0,0,0.005636071,0.000347222,2.079127177,0.002267015,0.049810815,0.000341195,0.002713704,0,0,0,0,0,0.000180457,0,0,0.002128447,0.001037344,0,9.83E-05,0,0,0.000120642,0.000179727,0,0,0.001220536,0.036926148,0.000171013,0.004828488,0.022977327,46.52488809,38.71274368,0,0,0.000169391,0,0,45.64222451,24.16921192,0.816014018,2.271980367,0,0,0.000669008,0,0,0.000345393,0.000173611,0,0.03969904,0.185960428,0.015230674,5.642142496,3.508262797,18.79541735
0,0,0,0,0.000139723,0.000252446,0,0.000878845,0,0.013248303,0.138798052,0,0,0.017248877,0.010079082,0.021817064,0.000369191,0.068023543,0,0.091703277,0,0,0,0,0,0,0,0,0.000173989,0.001328256,0.000153386,0.000552257,0.000350263,0.000120853,0.001447984,0.002718695,0,0,0.010216056,0.309100351,0.000565245,0.003333226,0.003253127,2.944852011,0.055539443,0,0.000489157,0.006370876,0.000625098,54.69320288,0,7.374966805,33.56807818,1.319053772,0,0,0.000517732,0,0,0,0,0,0.022798888,4.374226247,5.437455607,25.96948224,11.05981242,12.04332715
0.001531706,0,0,0.000824597,0.000372439,0.000566861,0,0.000356549,0,2.434542738,5.735167449,0,0,0.032448378,0.195181707,2.229528187,0.0023013,0.532657049,0.010818527,0.605953979,0.065909251,0.160557946,0.239136452,0.113099156,0.000179163,0.000280564,0,0,0.00225934,0.001722582,0.000269633,0.000680128,0,0.000218043,0.03908465,0.086141798,0.000448498,0.000448732,0.13695265,0.040460412,0.00572203,0.002909355,0.003057325,0.177157639,10.19104439,0,0,0.011347707,0.122653145,29.74868024,7.72417456,0,76.23890437,55.55087143,10.54792826,0.314168378,13.36156506,0.086366073,0.001668057,0.000948831,0.00054444,0.000276797,0.016769336,1.003131403,0.267920094,0.958282529,0.094670942,0.682896118
8.12E-05,0,0,9.09E-05,0,0,0.000130022,0.000206761,0,0.000963484,0.006604186,0,0,0.000290839,0.001419159,0.001821079,0,0.007975523,0.000126354,0.022451661,0.000208257,0.000756185,0.002620349,0.0008277,7.31E-05,0,0,0,0,0.000135971,0,0,0,0,0.012425367,0.016858,0,0,0.026173836,0.13463441,0.001265823,0.000893961,0.004054986,1.446873977,0.003878976,0,0,0.00019983,0.001732043,0.712936157,37.26529135,81.67409774,0,1.017511316,0.022257389,0.000535561,23.79263395,0.000183276,0.037568563,0,0,0,3.633605519,38.17545222,16.4961288,1.6955,0.008492335,0.140770252
0.009232208,0.000839419,0,0.004549841,0.002932981,0.000527391,0.000257998,0.027898923,0,0.530703796,13.14069545,0.002071878,0.065659993,4.74439872,8.701521846,1.436604775,0.006954699,0.938418053,0.013499524,69.35619804,0.050431661,0.022169726,0.033739456,0.024720837,0.000302206,0.002885023,0,0,0.002151116,0.016065723,0.011647658,0.024129578,0.003723008,0.002772003,0.087152778,0.2,0.000550156,0.000781454,0.325247991,0.029192125,0.012701312,0.057067977,0.000233195,0.047478517,13.59316865,0.013716468,0.39050906,11.39643457,46.67447616,0.216709347,0.628565749,33.64896432,0.374341471,0,40.04536048,5.574883554,0.021353077,3.65984494,0.002825746,0.039566881,0.000818197,0.000500877,0.002870264,0.884206027,0.584910379,2.648057779,0.338415208,1.931999035
0.001230895,0,0,0.000280073,0,0,0,0,0,0,0,0,0,0.000347403,0.590899732,0,0,1.417557681,0.029313632,6.618432239,17.87401938,1.094754188,0.575289249,0.830666279,0.000640564,0.000452489,0,0,0.000936517,0.000412513,0,0.000146113,0,0,0.001210287,0.002239642,0,0,0.00186162,0,0.000119567,8.64E-05,0,0,0,0,0,0,0.279587976,0,0,13.01188758,0.003981827,29.05653506,0,48.08949724,6.517296434,6.969792865,0.006981694,0.000813339,0,0,0.00103405,0.001746725,0,0.003656586,0.000613309,0.00520438
0.004302536,0,0,0.00096401,0.000746826,0,0,0,0,0,0,0,0,0.000826446,0.245685279,0,0,0.064967291,0.002016764,0.550852928,28.25987709,3.663729809,0.179238374,1.543058587,0.002246803,0,0.000592768,0,0.004133409,0.000587027,0,0.000156605,0,0.00026347,0.00133363,0.002818489,0,0,0.003255562,0,0,0,0,0,0,0,0,0,0.488020833,0,0,0.362129657,0,3.620386958,39.98578573,0,7.373949986,60.18657829,0.084226081,0.00499875,0,0,0.000158453,0.000529346,0,0.002784603,0,0.005056586
0.001594407,0.000180083,0,0.000875976,0.000311745,0,0,6.58E-05,0,0,0,0.000170329,0,0,0.056416995,0,0,0.205352845,0.02716134,0.014628821,0.201432244,1.0208844,1.459644546,1.617480643,0.005985195,0,0,0,0.008834333,0.000947733,0,0.00019757,0,0.001460242,0.148121168,0.181983126,0.001782355,0.001374665,0.15918179,0,0.003607473,6.73E-05,0,0.001169328,0,0,0,0,0.02386213,0,0.000517732,13.61404007,24.88453742,0.029615323,7.909171545,10.84232886,0,25.36920799,16.35010654,0.001917044,0.000175208,0.000895095,21.98676419,3.637595183,0.005184126,0.736398273,0.000407373,0.915277866
0.026199416,0.001768868,0,0.008531513,0.002585498,0,0.000110333,0,0,0,0,0,0,0,0.148597209,0,0,0.099440797,0.001051525,0.128304043,22.77595129,19.27411945,0.073879378,24.53457739,0.015483871,0,0.000612839,0.000284657,0.032819319,0.002860378,0,0.00037679,0,0.002233805,0.113241709,0.07879421,0.000692401,0.00254229,0.038240037,0,0.00147656,0,0,0,0,0.000312989,0,0.000271003,20.45016445,0,0,0.073500506,0.000274914,3.513026472,5.262658228,46.73438277,20.15558845,0,52.60811101,14.03047246,0.001691809,0.000875912,0.162662441,0.091317201,0.00029129,0.017053961,0.000363835,0.093725456
0,0,0,0.000705716,0,0,0,0,0,0,0,0,0,0,0.003028773,0,0,0,0,0.001809377,0.0249934,0.007685098,0.000953895,0.009782061,0.005840762,0,0,0,0.000819001,0,0,0,0,0,0.017233239,0.005220115,0,0.006790945,0.002374768,0,0.000420946,0,0,0,0,0,0,0,0.053113864,0,0,0.00518951,0.037568563,0.001674516,0.039335888,0.173993351,14.81964705,57.18932837,0,69.86825144,30.5113579,14.36073177,84.01672501,0.097749252,0,0.0095257,0,0.166256461
0,0,0,0,0,0,0,0,0,0.000242925,0.001013171,0,0,0.000335627,0.001976675,0.00017113,0,0.000416146,0,0.001671682,0.000440917,0,0,0.000282646,0,0,0.001780548,0,0,0,0,0,0,0,0.000395374,0,0,0,0,0,0.00011814,0,0,0.000251905,0.001007895,0,0,0.000374111,13.71324864,0,0,0.000271095,0,0.018236587,0.000406669,0.000499875,0.000871384,12.77495108,52.16204905,0,19.68135995,0.00872093,0.116294302,0.00036964,0,0,0,0.002546419
0,0,0,0.014281791,0,0,0,0,0,0,0,0.001877934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002707581,0,0,0,0,0,0,0,2.050119332,0,0,0.239547467,0,0,0,0,0,0,0,0.062398137,0,0,0.00244998,0,0,0.00040833,0,0.000490918,0,0,0.000350416,0.000281968,32.00286051,16.91361929,0,67.42797056,0.31622807,0.000494713,0,0.003165511,0,9.003203759
0.000621955,0,0,0.035232277,0,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75542648,0.004125602,0.000581564,0.673089111,0,0,0.000360902,0,0,0,0,0.307008885,0,0,0,0,0,0.000138399,0.000102633,0.000166959,0,0,0.000895095,0,11.61968565,0.002906977,45.80273396,0,20.70983106,9.315168257,0,17.19692898,0,32.62449293
0.000107689,0,0,0.004134302,0,0,0,0,0,0,0.000137523,0.000285571,0,0,0.001169591,9.85E-05,0,0.000694475,0,0.001360214,0.000456031,0.000962773,0.001645374,0.002166019,0.001501502,0,0,0,0.000168265,0,0,8.88E-05,0,0,0.199594407,0.004515352,0,0.036160343,0.004191499,0,0.000234834,0,0,0.019673469,0.000137231,0.009401248,0,0,0.006480118,0.003465003,0.001853568,0.019507187,1.651555681,0.005166475,0.004136199,0.002059895,21.43255212,0.07340729,87.24406846,0.084418892,0.130701754,16.55161122,0,70.79097091,0.002378652,0.15690205,0,1.09586612
0.000569719,0.000126088,0,0.000433487,0,0,0.000147032,0.000227706,0,0.000652694,0.005400963,0,0,0.000351473,0.001113104,0.00140357,0,0.004543674,0,0.028947825,0.00204499,0.002273487,0.000950119,0.00461843,0,0,0,0,7.62E-05,0,0,0,0,0,0.281313298,0.012421573,0,0.003522404,0.003265766,0.131163339,0.001355159,0.001508383,0.003506777,1.107702568,0.001757984,0.000775795,0,0.000121521,0.002737851,0.05279161,1.168044535,0.964394789,26.10782125,0.905920068,0.003742982,0.001323364,5.720471047,0.082776744,0.260028622,0.000123213,0.000247356,9.096559518,67.75697099,0,29.65717511,65.04005564,0.007821612,0.516044213
0,0,0,0,0,0,0.000126542,8.43E-05,0,0.000494499,0.020589279,0,0,0.003526715,0.003353595,0.001228178,0,0.013163482,0.000119775,0.057382665,0,0,0,0,0,0,0,0,0,0,0.000407166,0.000294074,0,0,0.000610438,0.003197077,0,0,0.001886792,0.160736365,0.000120185,0.000346711,0.001030715,0.192162145,0.004589585,0,0,0.00118624,0.001284522,0.002479412,4.977823376,0.982511924,20.51786905,1.570154231,0,0,0.002145156,0.00029129,0,0,0,0,0.000743329,28.58241345,0,40.86435089,0.011338583,0.051876984
0.001321586,0,0,0.000385802,0.000136203,0.000123343,0.000246893,0.000868756,0,0.002755826,0.060434506,0.000294226,0,0.010163749,0.034669882,0.007338158,0.001451972,0.092632695,0.000238142,0.311108908,0.000156924,0.000165948,0.000197511,0.001046778,0,0.000155872,0,0,0.000256849,0.002003833,0.000745768,0.001629033,0.000508906,0.000236421,4.164029248,0.214196956,0.000334672,0.009145226,0.217540553,0.930400609,0.003023311,0.004244402,0.000109896,4.585519761,0.009603163,0.001591723,0,0.004278864,0.015188335,4.238807479,24.06670446,2.159205713,0.923428571,4.569490533,0.00472309,0.000819001,0.135737871,0.004426219,0.003671363,0.000300098,0.007989147,14.36591171,0.083280182,65.50263901,34.69013112,0,37.66740918,55.40183736
0,0,0,0,0.00041511,0,0,0,0,0.000135053,0.045486518,0,0,0.004649,0.012345679,0.002392822,0.000657192,0.028681138,0.000130472,0.065004366,0,0,0,0,0,0,0,0,0,0.000305577,0.000564493,0.000326984,0,0,0.002364066,0.005980066,0,0,0.00921659,0.000676819,0.000130959,9.21E-05,0,0.359724371,0.000931099,0,0,0.003252914,0.002422774,4.249294639,9.402052734,0.094976332,0.001654351,0.638810465,0,0,0.000203687,0,0.000194363,0,0,0,0.000165508,0.001372213,0.034645669,27.15198766,0,33.26776519
0.002525253,0.000220872,0,0.125171703,0.000742115,0.00487369,0.011569762,0.058744616,0.000280014,0.019835347,0.188520583,0.010731607,0.000223964,0.023382697,0.037163605,0.027013507,0.001323408,0.134273354,0.000281809,0.273895138,0.000678656,0.000736377,0.000611696,0.002284509,0,0,0,0.000215123,0.000205592,0.002414445,0.001262493,0.003187689,0,0.000922013,58.4719179,1.473027196,0.001242545,6.271083373,31.92659545,64.87297844,0.052839785,0.190551921,0.007135362,17.28319461,0.090660948,0.201131509,0.000229043,0.008910994,0.012953368,18.62671535,13.01413346,0.934837356,0.082835325,2.44453822,0.004120134,0.001444739,0.115201825,0.008028624,0.064115186,0.000636605,9.29175566,29.21434053,1.392219883,0.367726542,0.052752545,54.68719519,48.58290422,0
